Field=#~Integer~#~50|Field=Assembly Info~String~Assembly Info~177|Field=Comment~String~Comment~177|Field=Description~String~Description~177|Field=Designator~String~Designator~177|Field=Footprint~String~Footprint~177|Field=Quantity~Integer~Quantity~177|Field=Manufacturer Part Number~String~Manufacturer Part Number~177|Field=PartType~String~PartType~177|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~177|Field=Supplier 1~String~Supplier 1~177|Field=Supplier Part Number 1~String~Supplier Part Number 1~177|Field=Manufacturer~String~Manufacturer~177|Field=Part Description~String~Part Description~177|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~LimeSDR-XTRX_1v2.PrjPcb|ReportField=ProjectFullPath~d:\LimePCBs\LimeSDR-XTRX\GIT\hardware\1v2\LimeSDR-XTRX_1v2.PrjPcb|ReportField=Title~Bill of Materials For Project [LimeSDR-XTRX_1v2.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~547|ReportField=ReportTime~16:11:25|ReportField=ReportDate~2023-11-17|ReportField=ReportDateTime~2023-11-17 16:11:25|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~Surrey Tech Centre|ReportField=Address2~Guildford GU2 7YG|ReportField=Address3~Surrey|ReportField=Address4~United Kingdom|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~2023-11-17|ReportField=CurrentTime~16:10:09|ReportField=Date~|ReportField=DocumentFullPathAndName~d:\LimePCBs\LimeSDR-XTRX\GIT\hardware\1v2\Schematics\01_Block_Diagram.SchDoc|ReportField=DocumentName~01_Block_Diagram.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=ModifiedDate~2023-11-10|ReportField=Organization~Lime Microsystems|ReportField=ProjectName~LimeSDR-XTRX_1v2.PrjPcb|ReportField=Revision~v1.2|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~10|ReportField=Time~|ReportField=Title~Block diagram|ReportField=DataSourceFileName~LimeSDR-XTRX_1v2.PrjPcb|ReportField=DataSourceFullPath~d:\LimePCBs\LimeSDR-XTRX\GIT\hardware\1v2\LimeSDR-XTRX_1v2.PrjPcb
1||1uF, 6.3V||C1, C35, C37, C38, C39, C40, C41, C42, C44, C46, C48, C49, C50, C51, C53, C54, C55, C56, C57, C58, C59, C60, C61, C62, C63, C64, C65, C67, C68, C69, C70, C71, C72, C74, C76, C78, C80, C82, C83, C84, C85, C86, C87, C88, C89, C90, C91, C92, C93, C94, C180, C187, C188, C189, C190, C227|CAP0201|56||1uF, 6.3V|JMK063ABJ105MP-F|Digi-Key|587-5864-2-ND|TDK Corporation|1µF ±20% 6.3V X5R Ceramic Capacitor -55°C ~ 85°C Surface Mount, MLCC 0201 (0603 Metric) 0.024" L x 0.012" W (0.60mm x 0.30mm)
2||22pF, 50V||C2, C163, C164, C167, C169|CAP0201|5||22pF, 50V|GRM0335C1H220JA01D|Digi-Key|490-6123-1-ND|Murata|22 pF ±5% 50V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)
3|[NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], NF, NF, NF, NF|100pF, 50V||C3, C4, C5, C7, C11, C12, C13, C14, C170, C198, C208, C214, C223|CAP0201|13||100pF, 50V|C0603C0G1H101J030BA|Digi-Key|445-1786-1-ND|TDK|100 pF ±5% 50V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)
4|[NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], NF, [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], NF|100nF, 6.3V||C6, C8, C9, C10, C15, C16, C17, C18, C27, C28, C33, C34, C95, C96, C97, C98, C99, C100, C101, C102, C103, C104, C105, C108, C109, C111, C112, C155, C156, C159, C160, C161, C162, C165, C166, C172, C173, C174, C177, C178, C181, C182, C183, C184, C185, C191, C201, C218, C228|CAP0201|49||100nF, 6.3V|CL03A104MP3NNNC|Digi-Key|1276-1321-1-ND|Samsung|100 pF ±5% 50V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)
5||1nF, 25V||C19, C20, C25, C26, C29, C30, C31, C32, C36, C43, C45, C47, C52, C66, C73, C75, C77, C79, C81, C106, C157, C158, C175|CAP0201|23||1nF, 25V|C0603X7R1E102K030BA|Digi-Key|445-7275-1-ND|TDK Corporation|1000pF ±10% 25V X7R Ceramic Capacitor -55°C ~ 125°C Surface Mount, MLCC 0201 (0603 Metric) 0.024" L x 0.012" W (0.60mm x 0.30mm)
6||510pF, 50V||C21, C22, C23, C24|CAP0402|4||510pF, 50V|GRM1555C1H511JA01D|Digi-Key|490-3237-1-ND|Murata Electronics North America|510pF ±5% 50V C0G, NP0 Ceramic Capacitor -55°C ~ 125°C Surface Mount, MLCC 0402 (1005 Metric) 0.039" L x 0.020" W (1.00mm x 0.50mm)
7||4.7uF, 6.3V||C107, C110, C113, C117, C118, C126, C127, C132, C133, C141, C142, C147, C148, C171, C176, C179, C192, C193, C203, C204, C209, C210, C220, C221, C224, C226|CAP0402|26||4.7uF, 6.3V|GRM155R60J475ME87D|Digi-Key|490-5408-1-ND|Murata Electronics North America|4.7µF ±20% 6.3V X5R Ceramic Capacitor -55°C ~ 85°C Surface Mount, MLCC 0402 (1005 Metric) 0.039" L x 0.020" W (1.00mm x 0.50mm)
8||470nF, 6.3V||C114, C115, C119, C120, C121, C122, C128, C129, C130, C131, C134, C135, C136, C137, C143, C144, C145, C146, C149, C150, C151, C152|CAP0201|22||470nF, 6.3V|GRM033R60J474KE90D|Digi-Key|490-10409-1-ND|Murata|0.47 µF ±10% 6.3V Ceramic Capacitor X5R 0201 (0603 Metric)
9||47uF, 6.3V||C116, C123, C124, C125, C138, C139, C140, C153, C154, C195, C199, C202, C205, C212, C216, C219, C222|CAP0603|17||47uF, 6.3V|GRM188R60J476ME15D|Digi-Key|490-13247-1-ND|Murata|47 µF ±20% 6.3V Ceramic Capacitor X5R 0603 (1608 Metric)
10||0R||C168|CAP0201|1||0R|RC0201JR-070RL|Digi-Key|311-0.0NCT-ND|Yageo|0 Ohms Jumper Chip Resistor 0201 (0603 Metric) Moisture Resistant Thick Film
11||1uF, 10V||C186, C206|CAP0402|2||1uF, 10V|C1005X5R1E105K050BC|Digi-Key|445-9066-1-ND|TDK|1µF ±10% 10V X5R Ceramic Capacitor -55°C ~ 85°C Surface Mount, MLCC 0402 (1005 Metric) 0.039" L x 0.020" W (1.00mm x 0.50mm)
12||10uF, 10V||C194, C196, C197, C200, C207, C211, C213, C215, C217, C225|CAP0603|10||10uF, 10V|GRM188R61A106ME69D|Digi-Key|490-10475-1-ND|Murata|10 µF ±20% 10V Ceramic Capacitor X5R 0603 (1608 Metric)
13|NF, NF, NF, NF, NF, [NoValue]|ESD8472||ESD1, ESD2, ESD3, ESD4, ESD5, ESD6|ESD8472_X3DFN2|6||ESD8472|ESD8472MUT5G|Digi-Key|ESD8472MUT5GOSCT-ND|ON Semiconductor|TVS DIODE 5.3VWM 14VC X3DFN2
14||Fiducial||F1, F2, F3, F4, F5, F6, F7, F8|Fiducial|8||Fiducial|||||
15||Fiducial||FL1, FL2|Fiducial_local|2||Fiducial|||||
16|[NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoParam], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], [NoValue], NF, [NoValue]|600R, 0.27A||FR1, FR2, FR3, FR4, FR5, FR6, FR7, FR8, FR9, FR10, FR11, FR12, FR13, FR14, FR15, FR16, FR17, FR18, FR19, FR20, FR21, FR22, FR23, FR24, FR25, FR26, FR27, FR28, FR29, FR30, FR31, FR32, FR33, FR34, FR35, FR36, FR37, FR39, FR41, FR53, FR54|RES0201|41||600R, 0.27A|BK0603TS601-T|Digi-Key|587-3277-1-ND|Taiyo Yuden|FERRITE BEAD 600 OHM 0201 1LN
17||220R, 0.9A||FR38, FR40, FR42, FR43, FR44, FR45, FR46, FR48, FR49, FR50, FR51, FR52|RES0402|12||220R, 0.9A|MPZ1005S221ET000|Digi-Key|445-9329-2-ND|TDK Corporation|FERRITE BEAD 220 OHM 0402 1LN
18||600R, 2A||FR47|RES0805|1||600R, 2A|MPZ2012S601AT000|Digi-Key|445-2206-2-ND|TDK Corporation|FERRITE BEAD 600 OHM 0805 1LN
19||LMS7002M|Schematic symbol revision 4. Default footprint - 0.31mm pad|IC1|LMS7002M_v5_LESS_SILK|1||LMS7002M|LMS7002M|Lime Microsystems|LMS7002M|Lime Microsystems|IC FPRF Transceiver LMS7002M; 261 pin aQFN
20|NF|M24128||IC2, IC13|M24128-DFMC6TG|2||M24128|M24128-DFMC6TG|Digi-Key|497-15739-1-ND|STMicroelectronics|EEPROM Memory IC 128Kb (16K x 8) I²C 1MHz 450ns 8-UFDFPN (2x3)
21||SKY13414-485LF||IC3, IC4|SKY13414-485LF_RF_SW_QFN14|2||SKY13414-485LF|SKY13414-485LF|Digi-Key|863-1582-1-ND|Skyworks Solutions|RF Switch IC General Purpose SP4T 3 GHz 50Ohm 14-QFN (2x2)
22||SKY13330-397LF||IC5, IC6|SKY13330-397LF_RF_SW_QFN12|2||SKY13330-397LF|SKY13330-397LF|Digi-Key|863-1643-1-ND|Skyworks Solutions|RF Switch IC W-CDMA SPDT 6 GHz 50Ohm 12-QFN (2x2)
23||XC7A50T-2CPG236I|Artix-7 FPGA|IC7|XC7A35T-2CPG236|1||XC7A50T-2CPG236I|XC7A50T-2CPG236I|Digi-Key|122-2181-ND|Xilinx|Artix-7 Field Programmable Gate Array (FPGA) IC 106 2764800 52160 238-LFBGA, CSPBGA
24|NF, [NoValue], [NoValue], [NoValue]|SN74AVC1T45DRLR||IC8, IC10, IC12, IC14|SN74AVC1T45DRLR_SOT-5X3|4||SN74AVC1T45DRLR|SN74AVC1T45DRLR|Digi-Key|296-21022-1-ND|Texas Instruments|Voltage Level Translator Bidirectional 1 Circuit 1 Channel 500Mbps SOT-5X3
25||TMP1075NDRLR||IC9|TMP1075NDRLR_temperature_sensor_SOT563|1||TMP1075NDRLR|TMP1075NDRLR|Digi-Key|296-TMP1075NDRLRCT-ND|Texas Instruments|Temperature Sensor Digital, Local -40°C ~ 125°C 12 b SOT-563
26||GNSS M10578-A3||IC11|M10578-A3_v2|1||GNSS M10578-A3|M10578-A3|Digi-Key|627-1074-1-ND|Antenova|RADIONOVA RF Receiver GPS 1.575GHz -165dBm Module
27||74LVC1G3157FZ4||IC15|74LVC1G3157FZ4_SPDT_SW_DFN1410-6|1||74LVC1G3157FZ4|74LVC1G3157FZ4-7|Digi-Key|74LVC1G3157FZ4-7DICT-ND|Diodes|1 Circuit IC Switch 2:1 10Ohm X2-DFN1410-6
28||NVT4555UKZ||IC16|NVT4555UKZ_SIM_INTERFACE_WLCSP12|1||NVT4555UKZ|NVT4555UKZ|Digi-Key|568-11436-1-ND|NXP Semiconductors|SIM Card Interface 12-WLCSP (1.20x1.60)
29||AD5693RACPZ||IC17|AD5693RACPZ-1RL7_DAC_8LFCSP|1||AD5693RACPZ|AD5693RACPZ-1RL7|Mouser|584-AD5693RACPZ-1RL7|Analog Devices|Digital to Analog Converters - DAC 16-BIT 12C nanoDAC+ with on-chip ref
30||MX25L25645GZ2I-08G||IC18|S25FL164K_WSON8_DFN6|1||MX25L25645GZ2I-08G|MX25L25645GZ2I-08G|Digi-Key|1092-1237-ND|Macronix|FLASH - NOR Memory IC 256Mbit SPI 120 MHz 8-WSON (8x6)
31||USB3333E-GL|IC USB 2.0 FHY|IC19|USB3333E-GL_USB_PHY_25WLCSP|1||USB3333E-GL|USB3333E-GL-TR|Digi-Key|USB3333E-GL-TR-ND|Microchip|Transceiver Half USB 2.0 25-WLCSP (1.97x1.97)
